ordernumber;mainnumber;name;additionalText;supplier;tax;price_EK;pseudoprice_EK;baseprice_EK;from_EK;to_EK;price_H;pseudoprice_H;baseprice_H;from_H;to_H;active;instock;stockmin;description;description_long;shippingtime;added;changed;releasedate;shippingfree;topseller;keywords;minpurchase;purchasesteps;maxpurchase;purchaseunit;referenceunit;packunit;unitID;pricegroupID;pricegroupActive;laststock;suppliernumber;weight;width;height;length;ean;similar;configuratorsetID;configuratortype;configuratorOptions;categories;metatitle
G10840;G10840;Kompot Kirsche 900 ml x 8 st Vitarol;;Eigenmarke;5,00;1,39;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;39;
G10841;G10841;Kondenzmilch Tube 150 gr x20st;;Eigenmarke;5,00;0,85;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;39;
G10842;G10842;Konpack Kasza Gryczana 4/80gr x 12 t;;Eigenmarke;5,00;0,89;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;20;
G10843;G10843;Konzentrat Zerwony Sok 500 ml x10st Wijsky;;Eigenmarke;5,00;1,19;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;73;
G10844;G10844;Korowka 215 gr x 24 st;;Eigenmarke;5,00;1,19;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;56;
G10845;G10845;Korowka w schokoalde 200gr x 15 st  Dobosz;;Eigenmarke;5,00;1,09;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;56;
G10846;G10846;Korowka w schokolade 500gr x 6st;;Eigenmarke;5,00;1,69;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;56;
G10847;G10847;Kotlinski Jarzynowa mit Kukurudzana  Salat 920 gr x 6 st;;Eigenmarke;5,00;1,99;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;39;
G10848;G10848;Kotlinski Jarzynowa Salat 920 gr x 6 st;;Eigenmarke;5,00;1,99;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;39;
G10849;G10849;Krachmal 1 kg x10 st Kortofelstï¿½rcke;;Eigenmarke;5,00;1,59;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;20;
G10850;G10850;Krachmal 500grx10st;;Eigenmarke;5,00;0,89;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;20;
G10851;G10851;Krachmal 500 gr x 10 st Melvit;;Eigenmarke;5,00;0,79;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;20;
G10852;G10852;Krakauer Ring;;Eigenmarke;5,00;4,89;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;38;
G10853;G10853;Krakow  Domowa Mieszana 500 gr;;Eigenmarke;5,00;2,59;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;56;
G10854;G10854;Krakow Koperta Halwawowe 500 gr;;Eigenmarke;5,00;2,59;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;56;
G10855;G10855;Krakow Koperta Wniliowa 500g;;Eigenmarke;5,00;2,59;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;56;
G10856;G10856;Krakow Lodeczki  Wisch Adwokat 500 gr;;Eigenmarke;5,00;2,59;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;56;
G10857;G10857;Krakow Pianka Owoschowe 500gr;;Eigenmarke;5,00;2,59;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;56;
G10858;G10858;Krakow Rogaliki z ROZA 500gr;;Eigenmarke;5,00;2,59;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;56;
G10859;G10859;Krakowska Morlini Sucha 375 gr;;Eigenmarke;5,00;3,99;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;38;
G10860;G10860;Krakowska Sucha JBB;;Eigenmarke;5,00;11,99;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;38;
G10861;G10861;Krakowska Sucha JBB 250g;;Eigenmarke;5,00;2,79;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;38;
G10862;G10862;Krakowska Sucha Wurst  KORONA;;Eigenmarke;5,00;7,99;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;38;
G10863;G10863;Krakowska Wurst  Bell 250 Gr;;Eigenmarke;5,00;1,09;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;38;
G10864;G10864;KRAKUS Barszcz Czerwony 1,5L x 8St.;;Eigenmarke;5,00;1,89;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;39;
G10865;G10865;Krakus Barszcz Czerwony 1Litr x 8 st;;Eigenmarke;5,00;1,39;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;39;
G10866;G10866;Krakus Biwakowa 300 gr x 12 st;;Eigenmarke;5,00;1,59;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;39;
G10867;G10867;Krakus Boszek 300 gr x 12st;;Eigenmarke;5,00;1,99;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;39;
G10868;G10868;Krakus Golonka Wiepersowa 300 gr x 12 st;;Eigenmarke;5,00;1,59;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;39;
G10869;G10869;Krakus Golonkowa 6st x 300 gr;;Eigenmarke;5,00;1,59;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;39;
G10870;G10870;Krakus Gulasch WIperzowy 300gr x 12st;;Eigenmarke;5,00;1,59;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;39;
G10871;G10871;Krakus Gulasz Angelski 300grx6st;;Eigenmarke;5,00;1,59;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;39;
G10872;G10872;Krakus Gurken Konzerwowe  860 ml x 6 st;;Eigenmarke;5,00;1,39;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;39;
G10873;G10873;Krakus Gurken Kwaszony  900ml x 6 st;;Eigenmarke;5,00;1,29;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;39;
G10874;G10874;Krakus Karzek 300grx12st;;Eigenmarke;5,00;2,09;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;39;
G10875;G10875;Krakuski Florianki 143g x 24stk;;Eigenmarke;5,00;0,79;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;56;
G10876;G10876;Krakuski Herbatniki Smitankowe200 gr  x16st;;Eigenmarke;5,00;1,19;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;56;
G10877;G10877;krakuski Paluszki z karamelem 130 gr x 28 st;;Eigenmarke;5,00;0,79;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;56;
G10878;G10878;Krakuski Prezle Krolewski 150 gr x12 st;;Eigenmarke;5,00;0,79;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;56;
G10879;G10879;Krakuski Serduszka 143g x 24stk;;Eigenmarke;5,00;0,79;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;56;
G10880;G10880;Krakuski Smietankowe 160g-200g x 26stk;;Eigenmarke;5,00;0,98;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;56;
G10881;G10881;Krakus Konzentrat Rote bete 300mlx12st;;Eigenmarke;5,00;1,07;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;39;
G10882;G10882;Krakus Krakowska sucha 320g ï¿½ï¿½;;Eigenmarke;5,00;3,79;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;38;
G10883;G10883;Krakus Lopatka 300grx12st;;Eigenmarke;5,00;1,89;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;39;
G10884;G10884;Krakus Luncheon MEAT 300gr x 12 st;;Eigenmarke;5,00;1,59;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;39;
G10885;G10885;Krakus Melonka Luxusowa 300gr x12 st;;Eigenmarke;5,00;1,89;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;39;
G10886;G10886;Krakus Mysliwska 270g  Wurst ï¿½ï¿½;;Eigenmarke;5,00;2,89;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;38;
G10887;G10887;Krakus sï¿½ï¿½-sauer gewï¿½rzte Gurken 865g x 6stk;;Eigenmarke;5,00;1,29;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;22;
G10888;G10888;Krakus Szynka 300gr x 6st;;Eigenmarke;5,00;1,59;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;39;
G10889;G10889;Krakus Turystizna 300gr x12st;;Eigenmarke;5,00;1,59;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;39;
G10890;G10890;Krakus Tyrolska 300gr x 12 st;;Eigenmarke;5,00;1,59;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;39;
G10891;G10891;Krakus Wieprzowina BEZ konzerwntow 300gr x 6st;;Eigenmarke;5,00;1,89;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;39;
G10892;G10892;Krakus Wieprzowina w sosie wlasnym (Schweinebraten mit Soï¿½e) 6St. X;;Eigenmarke;5,00;1,89;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;39;
G10893;G10893;Krakus Zewiecka 260 gr  ï¿½ï¿½;;Eigenmarke;5,00;2,39;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;38;
G10894;G10894;Krakus Zurek 1,5 litr x8st;;Eigenmarke;5,00;1,89;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;53;
G10895;G10895;Krakus Zurek 1 litr x 8st;;Eigenmarke;5,00;1,49;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;53;
G10896;G10896;Krakus Zurek 330 ml x 12st;;Eigenmarke;5,00;1,29;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;53;
G10897;G10897;Krakus Zywiecka Kielbasa 520;;Eigenmarke;5,00;3,69;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;38;
G10898;G10898;Krem Karpatka Delecta 145 gr x 15 st;;Eigenmarke;5,00;0,99;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;24;
G10899;G10899;Kremowka Dekorowana 380 gr x 8 st;;Eigenmarke;5,00;1,89;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;56;
G10900;G10900;Kremowka Dekorowana wisniowy 165g x 11st;;Eigenmarke;5,00;0,99;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;56;
G10901;G10901;Kross Grytzana 4 x 100 gr x12stik Kasza;;Eigenmarke;5,00;0,89;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;20;
G10902;G10902;Krowka Boska  200gr x 15 st;;Eigenmarke;5,00;1,09;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;56;
G10903;G10903;Krowka Delecta 530 gr x 7 st;;Eigenmarke;5,00;1,79;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;56;
G10904;G10904;Krowka Milka 7kg kart;;Eigenmarke;5,00;1,99;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;56;
G10905;G10905;Krucha CIEPLA Polska Wurst;;Eigenmarke;5,00;5,59;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;38;
G10906;G10906;Krucha Z Mazarskiego Strangu;;Eigenmarke;5,00;6,19;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;24;
G10907;G10907;Kruche Morelowe 320 gr x 10 st;;Eigenmarke;5,00;1,19;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;56;
G10908;G10908;Krupnik Wodka Liqor 0,5 x 12 st;;Eigenmarke;16,00;6,99;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;69;
G10909;G10909;Krupnik Wodka Liqor 0,7  ml x 6 st;;Eigenmarke;16,00;7,99;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;69;
G10910;G10910;Kruschka Zmazna Suppe 13-22gr;;Eigenmarke;5,00;0,23;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;53;
G10911;G10911;Kubus 300ml x 20st Banan Jabloko Broskwinja;;Eigenmarke;16,00;0,42;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;73;
G10912;G10912;Kubus 300ml x 20st Banan Markwa Jabko;;Eigenmarke;16,00;0,42;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;73;
G10913;G10913;Kubus 300ml x 20 st Markwa-Jabloko-Malina;;Eigenmarke;16,00;0,42;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;73;
G10914;G10914;Kubus 900 ml x6st;;Eigenmarke;16,00;0,79;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;73;
G10915;G10915;"Kubus Banan-Marchew-Jablko"" 900ml x 6St""";;Eigenmarke;16,00;0,79;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;73;
G10916;G10916;Kubus BananMarchew Jabloko 900mlx 6 st Artikl Nr 4207;;Eigenmarke;16,00;1,05;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;73;
G10917;G10917;Kubus Malina 900ml x 6 st Artikl Nr 4204;;Eigenmarke;16,00;0,79;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;73;
G10918;G10918;Kubus MANGO  NEUE 900 ml x 6 st Artikl Nr 4203;;Eigenmarke;16,00;1,05;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;73;
G10919;G10919;Kubus Pomaranza 900 ml x 6 st Artikl Nr 4206;;Eigenmarke;16,00;1,05;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;73;
G10920;G10920;Kubus Steklo  0,33l x 20St.  Getrï¿½nk Malina;;Eigenmarke;16,00;0,42;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;73;
G10921;G10921;Kubus Truskawka 900 ml x6 st Artikl Nr 4205;;Eigenmarke;16,00;0,79;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;73;
G10922;G10922;Kucharek 1,5 kg x 10st;;Eigenmarke;5,00;3,79;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;45;
G10923;G10923;Kucharek 1 kg x 15 st;;Eigenmarke;5,00;2,49;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;45;
G10924;G10924;Kucharek 200gr  x 20st.;;Eigenmarke;5,00;0,63;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;45;
G10925;G10925;Kucharek 300gr x15 st Gefï¿½rz;;Eigenmarke;5,00;0,79;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;45;
G10926;G10926;Kucharek 500grx12st Gewï¿½rz;;Eigenmarke;5,00;1,29;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;45;
G10927;G10927;Kucharek 600gr x 12 st;;Eigenmarke;5,00;1,49;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;45;
G10928;G10928;Kucharek 75 gr x20st;;Eigenmarke;5,00;0,29;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;45;
G10929;G10929;Kucharek Wloszczyzna 100gr x 10 st;;Eigenmarke;5,00;0,79;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;45;
G10930;G10930;Kuchen Frisch Poland;;Eigenmarke;5,00;5,69;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;56;
G10931;G10931;Kuchenrollen 2 Rollenpack x 24pack;;Eigenmarke;16,00;14,99;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;23;
G10932;G10932;Kï¿½chenrollen MAXI  2 stk x 6 (12 Rollen);;Eigenmarke;16,00;3,54;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;23;
G10933;G10933;Kukuruznye Chrupki Ketzup 70gr x20 st;;Eigenmarke;5,00;0,35;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;62;
G10934;G10934;KUkuruzny Pizza 70 gr x 20 st;;Eigenmarke;5,00;0,35;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;62;
G10935;G10935;Kukuruzny Pletonije 70 gr x24 st Hrupki;;Eigenmarke;5,00;0,35;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;62;
G10936;G10936;Kupiec Jaglana 4 x 100 st;;Eigenmarke;5,00;0,99;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;20;
G10937;G10937;KUPIEC Kasza Gryczana BIALA 4x100gr  x 12 st;;Eigenmarke;5,00;1,19;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;20;
G10938;G10938;Kupiec Kasza Gryczana Prazona 400g x 12St.;;Eigenmarke;5,00;1,19;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;20;
G10939;G10939;Kupiec Kasza Jaglana 400gr x12st;;Eigenmarke;5,00;1,09;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;20;
G10940;G10940;Kupiec Kasza Jaglana 400 gr x 16st;;Eigenmarke;5,00;0,79;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;20;
G10941;G10941;Kupiec Kasza Jatzmenna 4 x 100 gr;;Eigenmarke;5,00;0,79;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;20;
