ordernumber;mainnumber;name;additionalText;supplier;tax;price_EK;pseudoprice_EK;baseprice_EK;from_EK;to_EK;price_H;pseudoprice_H;baseprice_H;from_H;to_H;active;instock;stockmin;description;description_long;shippingtime;added;changed;releasedate;shippingfree;topseller;keywords;minpurchase;purchasesteps;maxpurchase;purchaseunit;referenceunit;packunit;unitID;pricegroupID;pricegroupActive;laststock;suppliernumber;weight;width;height;length;ean;similar;configuratorsetID;configuratortype;configuratorOptions;categories;propertyGroupName;propertyValueName;accessory;imageUrl;main;attr1;attr2;attr3;purchasePrice;metatitle;;;;;;;;;;;
G12045;G12045;Vobro 140 gr x 12 st FIORELA;;Eigenmarke;5;2,19;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;12;12;500;1;12;St;4;;0;0;;0;;;;;;;;;56;;;;;;;;;;;;;;;;;;25;6,5;;0
G12046;G12046;Vobro Adwokat 180 gr;;Eigenmarke;5;2,59;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;8;8;500;1;8;St;4;;0;0;;0;;;;;;;;;56;;;;;;;;;;;;;;;;;;6;6,3;;0
G12047;G12047;Vobro Frutti di Mare Pralinen 175g x 12St.;;Eigenmarke;5;2,79;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;12;12;500;1;12;St;4;;0;0;;0;;;;;;;;;56;;;;;;;;;;;;;;;;;;;;;0
G12048;G12048;Vobro Lovini 170 g x 12 st;;Eigenmarke;5;2,79;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;12;12;500;1;12;St;4;;0;0;;0;;;;;;;;;56;;;;;;;;;;;;;;;;;;;;;0
G12049;G12049;Vogelmilch Löse Dobosz 5 kg kiste;;Eigenmarke;5;2,49;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;5;5;500;1;5;St;4;;0;0;;0;;;;;;;;;56;;;;;;;;;;;;;;;;;;;;;0
G12050;G12050;Wafelki Flis 200 gr x 10 st;;Eigenmarke;5;0,89;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;10;10;500;1;10;St;4;;0;0;;0;;;;;;;;;56;;;;;;;;;;;;;;;;;;;;;0
G12051;G12051;Wafelki Pryncypalki 128 gr x 12 st Dr.Gerard;;Eigenmarke;5;0,89;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;12;12;500;1;12;St;4;;0;0;;0;;;;;;;;;56;;;;;;;;;;;;;;;;;;24;28,56;;0
G12052;G12052;Wafle 230gr x 12 st Dr Gerard;;Eigenmarke;5;0,99;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;12;12;500;1;12;St;4;;0;0;;0;;;;;;;;;56;;;;;;;;;;;;;;;;;;;;;0
G12053;G12053;Waldi Ben Gurken Kwaschony 750g/6st;;Eigenmarke;5;9,54;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;1;500;1;1;St;4;;0;0;;0;;;;;;;;;39;;;;;;;;;;;;;;;;;;;;;0
G12054;G12054;Warka 20St. x 0,5l;;Eigenmarke;16;13,99;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;1;500;1;1;St;4;;0;0;;0;;;;;;;;;70;;;;;;;;;;;;;;;;;;;;;0
G12055;G12055;Warka BANKA Pilz  0,5 X 24 st;;Eigenmarke;16;0,79;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:35;;0;0;;;;500;;;;;;0;0;;0;;;;;;;;;70;;;;;;;;;;;;;;;;http://shopware.p562114.webspaceconfig.de/media/image/09/38/42/Vitarol-Zerwona-Kapusta-0-9.jpg;1;8;0,89;;0
G12056;G12056;Warka Bier Apfel - Birne 0,5 l x 20 st;;Eigenmarke;16;15,99;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;1;500;1;1;St;4;;0;0;;0;;;;;;;;;70;;;;;;;;;;;;;;;;;;;;;0
G12057;G12057;Warka Bier Himbeere 0,5 L x 20 st;;Eigenmarke;16;15,99;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;1;500;1;1;St;4;;0;0;;0;;;;;;;;;70;;;;;;;;;;;;;;;;;;;;;0
G12058;G12058;Warka Bier Radler Zitrone 0,5 l x 20st;;Eigenmarke;16;15,99;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;1;500;1;1;St;4;;0;0;;0;;;;;;;;;70;;;;;;;;;;;;;;;;;;;;;0
G12059;G12059;Warka Bier Schwarze Johannisbeere 0,5 l x 20 st;;Eigenmarke;16;15,99;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;1;500;1;1;St;4;;0;0;;0;;;;;;;;;70;;;;;;;;;;;;;;;;;;;;;0
G12060;G12060;Warka Strong 20St. x 0,5l.;;Eigenmarke;16;15,99;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;1;500;1;1;St;4;;0;0;;0;;;;;;;;;70;;;;;;;;;;;;;;;;;;12;0,69;;0
G12061;G12061;Warzywko przyprawa do potraw uniwersalne 12St. x 200g;;Eigenmarke;5;0,69;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;12;12;500;1;12;St;4;;0;0;;0;;;;;;;;;45;;;;;;;;;;;;;;;;;;12;0,29;;0
G12062;G12062;Wata cotton candy 500ml x 12St.;;Eigenmarke;5;0,29;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;12;12;500;1;12;St;4;;0;0;;0;;;;;;;;;56;;;;;;;;;;;;;;;;;;20;0,29;;0
G12063;G12063;Wata cotton candy 500ml x 20St.;;Eigenmarke;5;0,29;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;20;20;500;1;20;St;4;;0;0;;0;;;;;;;;;56;;;;;;;;;;;;;;;;;;11;0,99;;0
G12064;G12064;Wata cotton candy Display 500ml x 60St.;;Eigenmarke;5;27;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;60;60;500;1;60;St;4;;0;0;;0;;;;;;;;;56;;;;;;;;;;;;;;;;;;2,4;6,49;;0
G12065;G12065;Wawel 160 gr x 11 st  Fresch Fruty;;Eigenmarke;5;0,99;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;11;11;500;1;11;St;4;;0;0;;0;;;;;;;;;56;;;;;;;;;;;;;;;;;;2,4;5,99;;0
G12066;G12066;Wawel 2,4Kg Adwokat;;Eigenmarke;5;15,58;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;1;500;1;2,4;KTN;10;;0;0;;0;;;;;;;;;56;;;;;;;;;;;;;;;;;;2,4;6,49;;0
G12067;G12067;Wawel 2,4Kg Krowka;;Eigenmarke;5;14,38;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;1;500;1;2,4;KTN;10;;0;0;;0;;;;;;;;;56;;;;;;;;;;;;;;;;;;2,4;6,49;;0
G12068;G12068;Wawel 2,4kg Nutberak Orechowe;;Eigenmarke;5;15,58;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;1;500;1;2,4;KTN;10;;0;0;;0;;;;;;;;;56;;;;;;;;;;;;;;;;;;12;1,69;;0
G12069;G12069;Wawel 2,4Kg Tiramisu;;Eigenmarke;5;15,58;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;1;500;1;2,4;KTN;10;;0;0;;0;;;;;;;;;56;;;;;;;;;;;;;;;;;;8;3,29;;0
G12070;G12070;Wawel 280gr x 12st;;Eigenmarke;5;1,69;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;12;12;500;1;12;St;4;;0;0;;0;;;;;;;;;56;;;;;;;;;;;;;;;;;;35;0,39;;0
G12071;G12071;Wawel Adwokat 430 gr x 8 st;;Eigenmarke;5;3,29;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;8;8;500;1;8;St;4;;0;0;;0;;;;;;;;;56;;;;;;;;;;;;;;;;;;4;4,99;;0
G12072;G12072;Wawel Danusia 38g x 35Stk.;;Eigenmarke;5;0,39;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;35;35;500;1;35;St;4;;0;0;;0;;;;;;;;;56;;;;;;;;;;;;;;;;;;12;1,69;;0
G12073;G12073;Wawel Fistascszki 1 kg x 4 st;;Eigenmarke;5;4,99;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;4;4;500;1;4;St;4;;0;0;;0;;;;;;;;;56;;;;;;;;;;;;;;;;;;16;0,77;;0
G12074;G12074;Wawel Fresch Fruit 280 gr x 12 st;;Eigenmarke;5;1,69;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;12;12;500;1;12;St;4;;0;0;;0;;;;;;;;;56;;;;;;;;;;;;;;;;;;4;6,99;;0
G12075;G12075;Wawel Kastanki 100g x 16stk;;Eigenmarke;5;0,77;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;16;16;500;1;16;St;4;;0;0;;0;;;;;;;;;56;;;;;;;;;;;;;;;;;;2,3;6,99;;0
G12076;G12076;Wawel Kastanki 1 kg x 4 st;;Eigenmarke;5;6,99;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;4;4;500;1;4;St;4;;0;0;;0;;;;;;;;;56;;;;;;;;;;;;;;;;;;6;3,39;;0
G12077;G12077;Wawel Kasztanki Kakaowe z wafelkami 2300g;;Eigenmarke;5;20,97;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;1;500;1;2,3;KTN;10;;0;0;;0;;;;;;;;;56;;;;;;;;;;;;;;;;;;3;2,99;;0
G12078;G12078;Wawel Kasztanki Kakaowe z wafelkami 430g x 6st.;;Eigenmarke;5;3,39;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;6;6;500;1;6;St;4;;0;0;;0;;;;;;;;;56;;;;;;;;;;;;;;;;;;8;1,99;;0
G12079;G12079;Wawel Korowka 1 kg x 3st;;Eigenmarke;5;2,99;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;3;3;500;1;3;St;4;;0;0;;0;;;;;;;;;56;;;;;;;;;;;;;;;;;;16;0,77;;0
G12080;G12080;Wawel Korowka 250 gr x 8 st;;Eigenmarke;5;1,99;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;8;8;500;1;8;St;4;;0;0;;0;;;;;;;;;56;;;;;;;;;;;;;;;;;;16;0,69;;0
G12081;G12081;Wawel Krowka Schokolade 100g;;Eigenmarke;5;0,77;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;16;16;500;1;16;St;4;;0;0;;0;;;;;;;;;56;;;;;;;;;;;;;;;;;;2,4;6,99;;0
G12082;G12082;"Wawel  Krowkowa mleczna czekolada nadziewana 16St.x100gr""";;Eigenmarke;5;0,69;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;16;16;500;1;16;St;4;;0;0;;0;;;;;;;;;56;;;;;;;;;;;;;;;;;;16;0,69;;0
G12083;G12083;Wawel Krowkowe 2,4;;Eigenmarke;5;15,58;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;1;500;1;2,4;KTN;10;;0;0;;0;;;;;;;;;56;;;;;;;;;;;;;;;;;;4;4,49;;0
G12084;G12084;Wawel Kukulka 120grx16st;;Eigenmarke;5;0,69;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;16;16;500;1;16;St;4;;0;0;;0;;;;;;;;;56;;;;;;;;;;;;;;;;;;16;0,77;;0
G12085;G12085;Wawel Kukulka 1 kg x4 st;;Eigenmarke;5;4,49;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;4;4;500;1;4;St;4;;0;0;;0;;;;;;;;;56;;;;;;;;;;;;;;;;;;4;6,99;;0
G12086;G12086;Wawel Malaga 100g Schokolade;;Eigenmarke;5;0,77;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;16;16;500;1;16;St;4;;0;0;;0;;;;;;;;;56;;;;;;;;;;;;;;;;;;2,5;6,99;;0
G12087;G12087;Wawel Malaga 1 kg x 4st  kart;;Eigenmarke;5;6,99;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;4;4;500;1;4;St;4;;0;0;;0;;;;;;;;;56;;;;;;;;;;;;;;;;;;6;3,39;;0
G12088;G12088;Wawel Malaga 2500g;;Eigenmarke;5;17,48;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;1;500;1;2,5;KTN;10;;0;0;;0;;;;;;;;;56;;;;;;;;;;;;;;;;;;12;1,69;;0
G12089;G12089;Wawel Malaga 430g x 6st.;;Eigenmarke;5;3,39;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;6;6;500;1;6;St;4;;0;0;;0;;;;;;;;;56;;;;;;;;;;;;;;;;;;4;4,99;;0
G12090;G12090;Wawel Michalki biale 12St. x 280g;;Eigenmarke;5;1,69;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;12;12;500;1;12;St;4;;0;0;;0;;;;;;;;;56;;;;;;;;;;;;;;;;;;12;1,69;;0
G12091;G12091;Wawel Michalki Biale 1 kg x4st;;Eigenmarke;5;4,99;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;4;4;500;1;4;St;4;;0;0;;0;;;;;;;;;56;;;;;;;;;;;;;;;;;;4;5,19;;0
G12092;G12092;Wawel Michalki kokosowe 12St. x 280g;;Eigenmarke;5;1,69;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;12;12;500;1;12;St;4;;0;0;;0;;;;;;;;;56;;;;;;;;;;;;;;;;;;12;1,69;;0
G12093;G12093;Wawel Michalki zamkowe 1kg x 4 st;;Eigenmarke;5;5,19;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;4;4;500;1;4;St;4;;0;0;;0;;;;;;;;;56;;;;;;;;;;;;;;;;;;12;1,69;;0
G12094;G12094;Wawel Michalki zamkowe 280g x 12St.;;Eigenmarke;5;1,69;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;12;12;500;1;12;St;4;;0;0;;0;;;;;;;;;56;;;;;;;;;;;;;;;;;;2,4;6,49;;0
G12095;G12095;Wawel Mieszanka Krakowska 280 gr x 12 st;;Eigenmarke;5;1,69;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;12;12;500;1;12;St;4;;0;0;;0;;;;;;;;;56;;;;;;;;;;;;;;;;;;16;0,69;;0
G12096;G12096;Wawel Orechowe 2,4 kg;;Eigenmarke;5;15,58;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;1;500;1;2,4;KTN;10;;0;0;;0;;;;;;;;;56;;;;;;;;;;;;;;;;;;18;0,77;;0
G12097;G12097;Wawel Raczki 120 gr x 16 st;;Eigenmarke;5;0,69;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;16;16;500;1;16;St;4;;0;0;;0;;;;;;;;;56;;;;;;;;;;;;;;;;;;4;6,99;;0
G12098;G12098;Wawel Tiki Taki 100g x18stk;;Eigenmarke;5;0,77;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;18;18;500;1;18;St;4;;0;0;;0;;;;;;;;;56;;;;;;;;;;;;;;;;;;2,2;6,99;;0
G12099;G12099;Wawel Tiki Taki 1 kg x 4 st;;Eigenmarke;5;6,99;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;4;4;500;1;4;St;4;;0;0;;0;;;;;;;;;56;;;;;;;;;;;;;;;;;;4;5,19;;0
G12100;G12100;Wawel Tiki Taki 2200g;;Eigenmarke;5;15,38;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;1;1;1;2,2;KTN;10;;0;0;;0;;;;;;;;;56;;;;;;;;;;;;;;;;;;12;1,69;;0
G12101;G12101;Wawel Trufla 1 kg x 4 st Schokopraline;;Eigenmarke;5;5,19;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;4;4;500;1;4;St;4;;0;0;;0;;;;;;;;;56;;;;;;;;;;;;;;;;;;18;2,59;;0
G12102;G12102;Wawel Trufla 280 gr x 12 st;;Eigenmarke;5;1,69;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;12;12;500;1;12;St;4;;0;0;;0;;;;;;;;;56;;;;;;;;;;;;;;;;;;18;2,89;;0
G12103;G12103;Wedel 380 gr x 18st Vogelmilch;;Eigenmarke;5;2,59;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;18;18;500;1;18;St;4;;0;0;;0;;;;;;;;;56;;;;;;;;;;;;;;;;;;;;;0
G12104;G12104;Wedel Wanila 380 gr x 18 st;;Eigenmarke;5;2,89;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;18;18;500;1;18;St;4;;0;0;;0;;;;;;;;;56;;;;;;;;;;;;;;;;;;;;;0
G12105;G12105;Wedzonka Boszkowa;;Eigenmarke;5;6,99;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;1;500;1;1;kg;4;;0;0;;0;;;;;;;;;38;;;;;;;;;;;;;;;;;;12;0,99;;0
G12106;G12106;Weiuï¿½kohl frisch 25kg Sack;;Eigenmarke;5;0,29;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:35;;0;0;;;;500;;;;;;0;0;;0;;;;;;;;;22;;;;;;;;;;;;;;;;;;16;0,99;;0
G12107;G12107;Wiejska Spizarnia Kasza Gryczana 4*100gr x 12 st;;Eigenmarke;5;0,99;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;12;12;500;1;12;St;4;;0;0;;0;;;;;;;;;20;;;;;;;;;;;;;;;;;;6;0,79;;0
G12108;G12108;Wiejskie Ziemniaczki wedzony boczek 130g x 16stk.;;Eigenmarke;5;0,99;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;16;16;500;1;16;St;4;;0;0;;0;;;;;;;;;62;;;;;;;;;;;;;;;;;;6;0,79;;0
G12109;G12109;Wielkopolski Pasztet firmowy 6st. x 250gr.;;Eigenmarke;5;0,79;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;6;6;500;1;6;St;4;;0;0;;0;;;;;;;;;39;;;;;;;;;;;;;;;;;;6;0,79;;0
G12110;G12110;Wielkopolski Pasztet Induk 6st. x 250gr.;;Eigenmarke;5;0,79;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;6;6;500;1;6;St;4;;0;0;;0;;;;;;;;;39;;;;;;;;;;;;;;;;;;6;0,79;;0
G12111;G12111;Wielkopolski Pasztet i pieczarkami 6st. x 250gr.;;Eigenmarke;5;0,79;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;6;6;500;1;6;St;4;;0;0;;0;;;;;;;;;39;;;;;;;;;;;;;;;;;;10;1,09;;0
G12112;G12112;Wielkopolski Pasztet i pomidorami 6st. x 250gr.;;Eigenmarke;5;0,79;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;6;6;500;1;6;St;4;;0;0;;0;;;;;;;;;39;;;;;;;;;;;;;;;;;;20;0,63;;0
G12113;G12113;Winiary Barszcz Czerwony Koncentrat zupy 10 St. x 170g;;Eigenmarke;5;1,09;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;10;10;500;1;10;St;4;;0;0;;0;;;;;;;;;45;;;;;;;;;;;;;;;;;;16;0,85;;0
G12114;G12114;Winiary Bolonski garnek 45g x 20stk;;Eigenmarke;5;0,63;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;20;20;500;1;20;St;4;;0;0;;0;;;;;;;;;45;;;;;;;;;;;;;;;;;;20;0,43;;0
G12115;G12115;Winiary Bulion Cielecy 120g x 16st.;;Eigenmarke;5;0,85;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;16;16;500;1;16;St;4;;0;0;;0;;;;;;;;;45;;;;;;;;;;;;;;;;;;20;0,45;;0
G12116;G12116;Winiary Bulion Drobiowy z Zielem Angielskim i Lisciem Laurowym 60g x 20Stk;;Eigenmarke;5;0,43;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;20;20;500;1;20;St;4;;0;0;;0;;;;;;;;;45;;;;;;;;;;;;;;;;;;20;0,43;;0
G12117;G12117;Winiary Bulion na Zeberkach 60g x 20Stk.;;Eigenmarke;5;0,45;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;20;20;500;1;20;St;4;;0;0;;0;;;;;;;;;45;;;;;;;;;;;;;;;;;;18;0,63;;0
G12118;G12118;Winiary Bulion Pomidor bazylia i tymian 60g x 20Stk;;Eigenmarke;5;0,43;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;20;20;500;1;20;St;4;;0;0;;0;;;;;;;;;45;;;;;;;;;;;;;;;;;;8;0,77;;0
G12119;G12119;Winiary Chlopski garnek 40g x 18stk;;Eigenmarke;5;0,63;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;18;18;500;1;18;St;4;;0;0;;0;;;;;;;;;45;;;;;;;;;;;;;;;;;;20;0,45;;0
G12120;G12120;Winiary Danie w5munit 48g x 8st.;;Eigenmarke;5;0,77;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;8;8;500;1;8;St;4;;0;0;;0;;;;;;;;;51;;;;;;;;;;;;;;;;;;20;0,43;;0
G12121;G12121;Winiary Domowa Kuchnia Bulion z Grzybami lesnymi 60g x 20Stk;;Eigenmarke;5;0,45;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;20;20;500;1;20;St;4;;0;0;;0;;;;;;;;;45;;;;;;;;;;;;;;;;;;20;0,43;;0
G12122;G12122;Winiary Domowa Kuchnia Rosol Dobiowa z warzywny 60g x 20Stk;;Eigenmarke;5;0,43;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;20;20;500;1;20;St;4;;0;0;;0;;;;;;;;;45;;;;;;;;;;;;;;;;;;25;0,37;;0
G12123;G12123;Winiary Domowa Kuchnia Rosol Drobiowo-Wolowy 60g x 20stk;;Eigenmarke;5;0,43;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;20;20;500;1;20;St;4;;0;0;;0;;;;;;;;;48;;;;;;;;;;;;;;;;;;26;0,99;;0
G12124;G12124;Winiary Galaretka 25st - 77g;;Eigenmarke;5;0,37;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;25;25;500;1;25;St;4;;0;0;;0;;;;;;;;;51;;;;;;;;;;;;;;;;;;8;1,35;;0
G12125;G12125;Winiary Huhnchen mit trockenen Tomaten und Basilikum 24,4g x 26stk;;Eigenmarke;5;0,99;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;26;26;500;1;26;St;4;;0;0;;0;;;;;;;;;45;;;;;;;;;;;;;;;;;;25;0,44;;0
G12126;G12126;"Winiary"" Knoblauchsauce 350ml x 8Stk""";;Eigenmarke;5;1,35;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;8;8;500;1;8;St;4;;0;0;;0;;;;;;;;;46;;;;;;;;;;;;;;;;;;6;0,99;;0
G12127;G12127;Winiary Kwas Cytrynowy 25 st x 50 gr;;Eigenmarke;5;0,44;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;25;25;500;1;25;St;4;;0;0;;0;;;;;;;;;51;;;;;;;;;;;;;;;;;;6;1,19;;0
G12128;G12128;Winiary Majonez light 250ml;;Eigenmarke;5;0,99;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;6;6;500;1;6;St;4;;0;0;;0;;;;;;;;;46;;;;;;;;;;;;;;;;;;6;1,19;;0
